"order_id","customer_id","order_status","order_purchase_timestamp","order_approved_at","order_delivered_carrier_date","order_delivered_customer_date","order_estimated_delivery_date"
"d22e9fa5731b9e30e8b27afcdc2f8563","756fb9391752dad934e0fe3733378e57","delivered","2018-08-04T23:25:00.000Z","2018-08-04T23:35:00.000Z","2018-08-06T15:03:00.000Z","2018-08-13T23:34:00.000Z","2018-09-13T00:00:00.000Z"
"ee64d42b8cf066f35eac1cf57de1aa85","caded193e8e47b8362864762a83db3c5","shipped","2018-06-04T16:44:00.000Z","2018-06-05T04:31:00.000Z","2018-06-05T14:32:00.000Z",null,"2018-06-28T00:00:00.000Z"
"6ebaec694d7025e2ad4a05dba887c032","4f28355e5c17a4a42d3ce2439a1d4501","delivered","2017-05-18T13:55:00.000Z","2017-05-18T14:05:00.000Z","2017-05-19T12:01:00.000Z","2017-05-29T12:47:00.000Z","2017-06-09T00:00:00.000Z"
"d17dc4a904426827ca80f2ccb3a6be56","569cf68214806a39acc0f39344aea67f","delivered","2017-05-14T20:28:00.000Z","2017-05-14T20:42:00.000Z","2017-05-16T08:17:00.000Z","2017-05-25T09:14:00.000Z","2017-06-12T00:00:00.000Z"
"25f4376934e13d3508486352e11a5db0","12fd2740039676063a874b9567dfa651","delivered","2018-05-17T16:59:00.000Z","2018-05-18T01:17:00.000Z","2018-05-18T13:02:00.000Z","2018-05-21T15:22:00.000Z","2018-05-25T00:00:00.000Z"
"5820a1100976432c7968a52da59e9364","2b56e94c2f66f2d97cfa63356f69cee8","delivered","2018-07-29T11:24:00.000Z","2018-07-29T11:44:00.000Z","2018-07-30T13:47:00.000Z","2018-08-02T22:09:00.000Z","2018-08-13T00:00:00.000Z"
"2ce1ad82022c1ba30c2079502ac725aa","7f2178c5d771e17f507d3c1637339298","delivered","2017-08-09T20:19:00.000Z","2017-08-11T04:15:00.000Z","2017-08-11T17:52:00.000Z","2017-08-16T17:16:00.000Z","2017-08-31T00:00:00.000Z"
"138849fd84dff2fb4ca70a0a34c4aa1c","9b18f3fc296990b97854e351334a32f6","delivered","2018-02-01T14:02:00.000Z","2018-02-03T02:53:00.000Z","2018-02-06T19:13:00.000Z","2018-02-14T13:41:00.000Z","2018-02-23T00:00:00.000Z"
"47aa4816b27ba60ec948cd019cc1afc1","148348ff65384b4249b762579532e248","delivered","2018-06-26T13:42:00.000Z","2018-06-27T08:35:00.000Z","2018-06-27T13:20:00.000Z","2018-07-03T18:37:00.000Z","2018-07-20T00:00:00.000Z"
"9faeb9b2746b9d7526aef5acb08e2aa0","79183cd650e2bb0d475b0067d45946ac","delivered","2018-07-26T14:39:00.000Z","2018-07-26T14:55:00.000Z","2018-07-27T12:04:00.000Z","2018-07-31T22:26:00.000Z","2018-08-16T00:00:00.000Z"
"641fb0752bf5b5940c376b3a8bb9dc52","f5afca14dfa9dc64251cf2b45c54c363","delivered","2017-12-15T00:06:00.000Z","2017-12-15T00:14:00.000Z","2017-12-19T01:58:00.000Z","2018-01-03T15:09:00.000Z","2018-01-16T00:00:00.000Z"
"e425680f760cbc130be3e53a9773c584","f178c1827f67a8467b0385b7378d951a","delivered","2017-08-31T08:15:00.000Z","2017-08-31T08:30:00.000Z","2017-08-31T20:06:00.000Z","2017-09-04T20:59:00.000Z","2017-09-20T00:00:00.000Z"
"40c5e18f7d112b59b3e5113a59a905b3","67407057a7d5ee17d1cd09523f484d13","delivered","2018-06-11T10:25:00.000Z","2018-06-11T10:58:00.000Z","2018-06-14T13:03:00.000Z","2018-06-19T00:31:00.000Z","2018-07-16T00:00:00.000Z"
"734e7d1bbaeb2ff82521ca0fe6fb6f79","2932d241d1f31e6df6c701d52370ae02","delivered","2018-06-11T08:18:00.000Z","2018-06-11T08:31:00.000Z","2018-06-11T14:54:00.000Z","2018-06-14T21:32:00.000Z","2018-07-05T00:00:00.000Z"
"66e4624ae69e7dc89bd50222b59f581f","684fa6da5134b9e4dab731e00011712d","delivered","2018-03-09T14:50:00.000Z","2018-03-09T15:40:00.000Z","2018-03-15T00:31:00.000Z","2018-04-03T13:28:00.000Z","2018-04-02T00:00:00.000Z"
"a685d016c8a26f71a0bb67821070e398","911e4c37f5cafe1604fe6767034bf1ae","delivered","2017-03-13T18:14:00.000Z","2017-03-13T18:14:00.000Z","2017-03-22T14:03:00.000Z","2017-04-06T13:37:00.000Z","2017-03-30T00:00:00.000Z"
"2edfd6d1f0b4cd0db4bf37b1b224d855","241e78de29b3090cfa1b5d73a8130c72","delivered","2017-06-13T21:11:00.000Z","2017-06-15T03:05:00.000Z","2017-06-16T14:55:00.000Z","2017-06-19T18:51:00.000Z","2017-07-06T00:00:00.000Z"
"68873cf91053cd11e6b49a766db5af1a","4632eb5a8f175f6fe020520ae0c678f3","delivered","2017-11-30T22:02:00.000Z","2017-12-02T02:51:00.000Z","2017-12-04T22:07:00.000Z","2017-12-05T20:28:00.000Z","2017-12-18T00:00:00.000Z"
"f346ad4ee8f630e5e4ddaf862a34e6dd","dd5095632e3953fc0947b8ab5176b0be","delivered","2018-08-05T13:09:00.000Z","2018-08-05T13:24:00.000Z","2018-08-06T13:41:00.000Z","2018-08-10T18:35:00.000Z","2018-08-15T00:00:00.000Z"
"8f06cc6465925031568537b815f1198d","9916715c2ab6ee1710c9c32f0a534ad2","delivered","2017-11-15T11:31:00.000Z","2017-11-15T11:46:00.000Z","2017-11-16T22:03:00.000Z","2017-11-22T22:41:00.000Z","2017-12-05T00:00:00.000Z"
"ccbabeb0b02433bd0fcbac46e70339f2","c77ee2d8ba1614a4d489a44166894938","delivered","2018-02-19T20:31:00.000Z","2018-02-21T06:15:00.000Z","2018-02-22T21:04:00.000Z","2018-03-09T22:22:00.000Z","2018-03-13T00:00:00.000Z"
"688052146432ef8253587b930b01a06d","81e08b08e5ed4472008030d70327c71f","delivered","2018-04-22T08:48:00.000Z","2018-04-24T18:25:00.000Z","2018-04-23T19:19:00.000Z","2018-04-24T19:31:00.000Z","2018-05-15T00:00:00.000Z"
"f271576bed568e896f99eb710cd3a6f8","5dda11942d4f77bee3a46d71e442aec4","delivered","2018-01-07T21:44:00.000Z","2018-01-07T21:51:00.000Z","2018-01-10T21:56:00.000Z","2018-01-17T20:26:00.000Z","2018-02-14T00:00:00.000Z"
"686541986ecfb7d9296eb67719973bf0","74805bc388861fa350ed2fade8444e0b","delivered","2018-02-10T13:26:00.000Z","2018-02-10T13:35:00.000Z","2018-02-14T20:47:00.000Z","2018-02-20T22:13:00.000Z","2018-03-12T00:00:00.000Z"
"68e48e68da1f50f7c5838ea75e3a20dd","4afc1dcca5fe8926fc97d60a4497f8ab","delivered","2018-06-18T16:02:00.000Z","2018-06-18T17:00:00.000Z","2018-06-19T15:55:00.000Z","2018-06-22T21:18:00.000Z","2018-07-13T00:00:00.000Z"
"b52cc4919de82b4d696a4380d10804a3","be8c14c16a4d47194ccdfe10f1fc5b1a","delivered","2018-06-13T13:47:00.000Z","2018-06-15T02:37:00.000Z","2018-06-15T14:22:00.000Z","2018-06-18T22:32:00.000Z","2018-06-26T00:00:00.000Z"
"fdf128b3630c21adc9ca4fb8a51b68ec","a9d37ddc8ba4d9f6dbac7d8ec378cc95","delivered","2018-07-15T08:33:00.000Z","2018-07-16T14:31:00.000Z","2018-07-17T15:33:00.000Z","2018-07-24T16:41:00.000Z","2018-08-02T00:00:00.000Z"
"a6aeb116d2cb5013eb8a94585b71ffef","bb2f5e670f7155dc622c57e4b31d0a69","delivered","2017-09-13T14:27:00.000Z","2017-09-13T14:44:00.000Z","2017-09-15T18:42:00.000Z","2017-09-16T15:40:00.000Z","2017-09-25T00:00:00.000Z"
"fa516182d28f96f5f5c651026b0749ee","55e6b290205c84ddd23ddf5eb134efd4","delivered","2018-04-13T08:44:00.000Z","2018-04-13T13:30:00.000Z","2018-04-13T22:19:00.000Z","2018-04-19T20:41:00.000Z","2018-05-08T00:00:00.000Z"
"6abaad69b8b349c3a529b4b91ce18e46","f5618502bee8eafdee72fb6955e2ebdf","delivered","2018-02-15T10:33:00.000Z","2018-02-15T10:47:00.000Z","2018-02-20T14:15:00.000Z","2018-02-24T19:15:00.000Z","2018-03-07T00:00:00.000Z"
"974c1993ab8024d3ed16229183c2308d","a90391a47de936d56c66a5366cba1462","delivered","2017-02-20T11:45:00.000Z","2017-02-22T03:10:00.000Z","2017-02-23T06:47:00.000Z","2017-03-09T14:27:00.000Z","2017-03-21T00:00:00.000Z"
"82bce245b1c9148f8d19a55b9ff70644","388025bec8128ff20ec1a316ed4dcf02","delivered","2017-04-20T17:15:00.000Z","2017-04-21T05:15:00.000Z","2017-04-24T09:34:00.000Z","2017-05-10T09:17:00.000Z","2017-05-12T00:00:00.000Z"
"a910f58086d58b3ae6f37aa712d377b9","afb19a4b667cb708caab312757ec3d3f","delivered","2017-09-15T09:19:00.000Z","2017-09-15T09:35:00.000Z","2017-09-18T18:20:00.000Z","2017-09-25T20:14:00.000Z","2017-10-11T00:00:00.000Z"
"bd4bd0194d6d29f83b8557d4b89b572a","636e15840ab051faa13d3f781b6e4233","delivered","2018-07-28T16:52:00.000Z","2018-07-31T03:50:00.000Z","2018-08-01T16:01:00.000Z","2018-08-06T18:44:00.000Z","2018-08-08T00:00:00.000Z"
"634e8f4c0f6744a626f77f39770ac6aa","05e996469a2bf9559c7122b87e156724","delivered","2017-08-09T18:32:00.000Z","2017-08-09T18:45:00.000Z","2017-08-10T20:21:00.000Z","2017-08-16T18:17:00.000Z","2017-08-31T00:00:00.000Z"
"b8801cccd8068de30112e4f49903d74a","f26a435864aebedff7f7c84f82ee229f","delivered","2017-07-30T03:06:00.000Z","2017-07-30T03:25:00.000Z","2017-07-31T16:42:00.000Z","2017-08-01T14:27:00.000Z","2017-08-16T00:00:00.000Z"
"2711a938db643b3f0b62ee2c8a2784aa","29cb486c739f9774c8eb542e07b56cd2","delivered","2017-12-22T00:17:00.000Z","2017-12-23T02:15:00.000Z","2017-12-27T19:54:00.000Z","2018-01-09T19:52:00.000Z","2018-01-19T00:00:00.000Z"
"3bc77ce8be27211bac313c2daa402d1a","bf141bf67fbe428d558bcf0e018eab60","delivered","2017-04-06T22:39:00.000Z","2017-04-06T22:50:00.000Z","2017-04-07T14:54:00.000Z","2017-04-11T12:31:00.000Z","2017-04-27T00:00:00.000Z"
"10c320f977c6a18f91b2d14be13128c6","b673f0597cb0c4d12778f731045f361a","delivered","2017-05-09T20:48:00.000Z","2017-05-09T21:02:00.000Z","2017-05-10T11:22:00.000Z","2017-05-18T13:22:00.000Z","2017-06-01T00:00:00.000Z"
"0a4a2fccb27bd83a892fa503987a595b","6772a0a230a2667d16c3620f000e1348","delivered","2017-04-20T20:42:00.000Z","2017-04-20T20:55:00.000Z","2017-04-25T08:23:00.000Z","2017-05-11T13:07:00.000Z","2017-05-25T00:00:00.000Z"
"e4de6d53ecff736bc68804b0b6e9f635","9f6618c17568ac301465fe7ad056c674","delivered","2017-10-16T14:56:00.000Z","2017-10-17T03:49:00.000Z","2017-10-27T22:14:00.000Z","2017-11-08T21:25:00.000Z","2017-11-21T00:00:00.000Z"
"6b860b35691d486e45dc98e3514ec5f6","fee181bf648906d1c57f84f216976286","delivered","2017-12-08T09:42:00.000Z","2017-12-09T02:49:00.000Z","2017-12-11T15:19:00.000Z","2017-12-19T18:43:00.000Z","2018-01-03T00:00:00.000Z"
"ec341c54a5ebf8ee0a67a8632aa7579b","df9b032b2ad0fd6bf37dfb48e5f83845","delivered","2017-08-26T16:53:00.000Z","2017-08-27T17:04:00.000Z","2017-08-30T13:26:00.000Z","2017-09-08T20:39:00.000Z","2017-09-21T00:00:00.000Z"
"cadbb3657dac2dbbd5b84b12e7b78aad","93ada7a24817edda9f4ab998fa823d16","delivered","2018-02-27T12:55:00.000Z","2018-03-01T02:48:00.000Z","2018-03-03T02:27:00.000Z","2018-03-16T14:59:00.000Z","2018-03-29T00:00:00.000Z"
"9defaf92cff22420e4e8ef7784815a55","64fb950e760ec8b0db79154a1fa9c1bf","delivered","2018-05-11T13:10:00.000Z","2018-05-11T13:36:00.000Z","2018-05-16T14:43:00.000Z","2018-05-21T16:09:00.000Z","2018-06-05T00:00:00.000Z"
"20e0101b20700188cadb288126949685","48558a50a7ba1aab61891936d2ca7681","delivered","2018-01-22T19:22:00.000Z","2018-01-22T19:36:00.000Z","2018-01-24T23:32:00.000Z","2018-02-15T20:08:00.000Z","2018-02-19T00:00:00.000Z"
"0e782c3705510e717d28907746cbda82","3a897024068ed42a183de61d5727d866","delivered","2018-05-01T08:12:00.000Z","2018-05-01T08:52:00.000Z","2018-05-02T19:01:00.000Z","2018-05-04T14:02:00.000Z","2018-05-16T00:00:00.000Z"
"d3d6788577c9592da441752e8a1dd5e3","8628fac2267e8c8804525da99c10ed0e","delivered","2017-09-19T22:17:00.000Z","2017-09-20T07:55:00.000Z","2017-09-22T17:23:00.000Z","2017-10-10T18:43:00.000Z","2017-10-13T00:00:00.000Z"
"86f21bf63784876b9fd6d35f46581d72","332df68ccac2f2f7d9e11299188f8bce","delivered","2018-04-11T22:32:00.000Z","2018-04-11T22:49:00.000Z","2018-04-14T00:02:00.000Z","2018-04-27T23:14:00.000Z","2018-05-21T00:00:00.000Z"
"8447ff843b2616c50c0ced28ab1dae03","e28dd4261bed9c7ba89ecaf411b88f7c","delivered","2017-12-20T23:45:00.000Z","2017-12-22T02:37:00.000Z","2017-12-23T13:10:00.000Z","2018-01-09T18:14:00.000Z","2018-01-22T00:00:00.000Z"
"f169bd689fb8b32ccd62df9050aebc0b","82f0b75bb50fcb30711e5277e36b3983","delivered","2018-04-22T23:23:00.000Z","2018-04-24T19:24:00.000Z","2018-04-27T13:46:00.000Z","2018-04-30T17:57:00.000Z","2018-05-07T00:00:00.000Z"
"77e9941864fc840be8e4b1ba5347c0f7","3135962ee745ef39b85576df7ddbaa99","delivered","2018-08-03T08:59:00.000Z","2018-08-03T09:31:00.000Z","2018-08-03T10:10:00.000Z","2018-08-17T00:49:00.000Z","2018-08-27T00:00:00.000Z"
"41bb5cee06dbf170878a9ef93ac7e7f5","1833a0540067becaf59368fe4cd4303a","delivered","2018-05-14T08:35:00.000Z","2018-05-14T08:52:00.000Z","2018-05-16T14:46:00.000Z","2018-05-18T14:48:00.000Z","2018-06-08T00:00:00.000Z"
"6a0a8bfbbe700284feb0845d95e0867f","68451b39b1314302c08c65a29f1140fc","delivered","2017-11-22T11:32:00.000Z","2017-11-22T11:46:00.000Z","2017-11-27T13:39:00.000Z","2017-12-28T19:43:00.000Z","2017-12-11T00:00:00.000Z"
"f7959f8385f34c4f645327465a1c9fc4","0bf19317b1830a69e55b40710576aa7a","delivered","2017-03-30T07:50:00.000Z","2017-03-30T08:05:00.000Z","2017-03-30T10:55:00.000Z","2017-04-10T02:59:00.000Z","2017-04-26T00:00:00.000Z"
"23f553848a03aaab35bb3f9f87725125","c622b892a190735ef81c0087973fa16d","delivered","2018-06-05T09:10:00.000Z","2018-06-05T09:32:00.000Z","2018-06-06T15:37:00.000Z","2018-06-18T12:36:00.000Z","2018-07-23T00:00:00.000Z"
"e346cd9299371b18c0b28e8e29a5e376","fb9590a1e30e0ba8304ea73a31325797","delivered","2017-05-17T08:36:00.000Z","2017-05-17T08:45:00.000Z","2017-05-17T10:13:00.000Z","2017-05-23T13:32:00.000Z","2017-06-06T00:00:00.000Z"
"a5474c0071dd5d1074e12d417078bbd0","ef15b3240b2083e0487762ee2978d2b8","delivered","2018-07-30T22:41:00.000Z","2018-08-01T02:50:00.000Z","2018-08-02T10:35:00.000Z","2018-08-03T19:28:00.000Z","2018-08-02T00:00:00.000Z"
"0760a852e4e9d89eb77bf631eaaf1c84","d2a79636084590b7465af8ab374a8cf5","invoiced","2018-08-03T17:44:00.000Z","2018-08-07T06:15:00.000Z",null,null,"2018-08-21T00:00:00.000Z"
"bb7c5cf4dff9994daeab7c8ee9d287aa","9a4900710ff76d73cb3a0d152e73adf0","delivered","2018-03-01T22:14:00.000Z","2018-03-02T22:08:00.000Z","2018-03-05T17:32:00.000Z","2018-03-09T14:48:00.000Z","2018-03-26T00:00:00.000Z"
